client_id,client_name,client_type,sector,sector_risk,country,pep_flag,sanctions_flag,fatf_country_flag,ofac_country_flag,sectoral_sanctions_flag,ownership_opacity_score,risk_tier,accounts_to_assign,accounts_to_assign_final,high_rank
546,Graham Group,NGO,Financial Services,Medium,IN,0,0,0,0,1,0,Medium,4,4,
547,Warren LLC,Corporate,Import/Export,Medium,UK,0,0,0,0,0,0.5,Medium,4,4,
548,"Ibarra, Wheeler and Thomas",Corporate,Financial Services,Medium,LB,0,0,0,0,1,0,Medium,4,4,
549,Sheppard PLC,NGO,Retail,Low,IN,0,0,0,0,0,0.5,Low,2,2,
550,Martin-Anderson,Corporate,Energy/Oil,High,CH,0,0,0,0,1,0,High,6,7,304
551,"Anderson, Hayes and Rhodes",Individual,Retail,Low,IN,0,0,0,0,0,0,Low,2,2,
552,Kidd Ltd,NGO,Energy/Oil,High,KP,0,0,1,1,1,0,High,6,7,305
553,Reynolds-Johnson,NGO,Crypto Exchange,High,IR,0,0,1,1,0,1,High,6,7,306
554,Roman-Garza,Financial Institution,NGO/Charity,High,CN,0,0,0,0,0,0,High,6,7,307
555,"Mcbride, Mitchell and Stephens",Corporate,Financial Services,Medium,SG,0,0,0,0,1,0,Medium,4,4,
556,Joseph-Silva,Financial Institution,Casino/Gambling,High,IR,0,0,1,1,0,0,High,6,7,308
557,Nguyen Inc,Individual,Retail,Low,CA,0,0,0,0,0,0,Low,2,2,
558,Huynh LLC,Corporate,NGO/Charity,High,AU,1,0,0,0,0,0,High,6,7,309
559,Rivera PLC,Financial Institution,NGO/Charity,High,SY,0,0,0,1,0,0,High,6,7,310
560,Griffith Ltd,Corporate,Retail,Low,AF,0,0,0,0,0,0,Low,2,2,
561,"Ochoa, Carr and Miller",Individual,Tech,Low,KP,0,0,1,1,0,0,High,6,7,311
562,Miller-Williams,Financial Institution,NGO/Charity,High,SG,0,1,0,0,0,0,High,6,7,312
563,Brown-Watson,NGO,Crypto Exchange,High,RU,0,0,0,1,0,1,High,6,7,313
564,Barrett LLC,Financial Institution,Casino/Gambling,High,US,0,0,0,0,0,0,High,6,7,314
565,"Weaver, Hale and Gibson",Financial Institution,NGO/Charity,High,AU,0,0,0,0,0,0,High,6,7,315
566,"Carr, Crawford and Carr",Corporate,Import/Export,Medium,CH,0,0,0,0,0,0,Medium,4,4,
567,Morales-Ramirez,Individual,Energy/Oil,High,DE,0,0,0,0,1,0,High,6,7,316
568,Wilson-Holmes,NGO,Consulting,Low,SD,0,0,0,1,0,0,Low,2,2,
569,Mitchell LLC,NGO,Defense/Arms,High,SY,0,1,0,1,1,0,High,6,7,317
570,"Anderson, Smith and Kim",Individual,Retail,Low,SG,0,0,0,0,0,0,Low,2,2,
571,"Rush, Hernandez and Watkins",Financial Institution,Crypto Exchange,High,UK,0,0,0,0,0,0,High,6,7,318
572,"Ward, Bradford and Brown",Financial Institution,Consulting,Low,RU,0,0,0,1,0,0,Low,2,2,
573,"Alvarez, Long and Alvarado",Individual,Import/Export,Medium,FR,0,0,0,0,0,0,Medium,4,4,
574,Dalton-Sellers,NGO,Consulting,Low,AU,0,0,0,0,0,0,Low,2,2,
575,"Schmidt, Fisher and Hines",Corporate,Defense/Arms,High,AE,0,0,0,0,1,0,High,6,7,319
576,"Todd, Baker and Jones",Individual,Defense/Arms,High,AU,0,0,0,0,1,0,High,6,7,320
577,"Gray, Gillespie and Garrett",Financial Institution,Retail,Low,NL,0,0,0,0,0,0,Low,2,2,
578,"George, Lopez and Rodriguez",Individual,Energy/Oil,High,FR,0,0,0,0,1,0,High,6,7,321
579,Miller Inc,Corporate,Defense/Arms,High,AU,0,0,0,0,1,0,High,6,7,322
580,Curry-Hatfield,Financial Institution,Financial Services,Medium,SD,0,0,0,1,1,0,Medium,4,4,
581,Smith Inc,Financial Institution,NGO/Charity,High,NL,0,0,0,0,0,0,High,6,7,323
582,"Chen, Romero and Kim",NGO,Consulting,Low,AF,0,0,0,0,0,0,Low,2,2,
583,"Smith, Powers and Coleman",NGO,Financial Services,Medium,KP,0,0,1,1,1,1,High,6,7,324
584,"Dawson, Smith and White",Individual,Import/Export,Medium,SG,0,0,0,0,0,0,Medium,4,4,
585,George and Sons,Corporate,Import/Export,Medium,JP,0,1,0,0,0,0,High,6,7,325
586,"Reid, Sims and Smith",NGO,Tech,Low,LB,0,0,0,0,0,0,Low,2,2,
587,Stafford-Steele,Corporate,Crypto Exchange,High,CA,0,0,0,0,0,1,High,6,7,326
588,"White, Winters and Garrett",Financial Institution,Retail,Low,AF,0,0,0,0,0,0,Low,2,2,
589,"Gould, Cruz and Hodge",Financial Institution,Casino/Gambling,High,UK,0,0,0,0,0,0,High,6,7,327
590,Monroe Inc,Individual,Tech,Low,SD,0,0,0,1,0,0,Low,2,2,
591,Hendrix Inc,Financial Institution,NGO/Charity,High,SG,0,0,0,0,0,0,High,6,7,328
592,Sherman-Lewis,Corporate,Consulting,Low,IR,0,0,1,1,0,0,High,6,7,329
593,Schwartz LLC,Financial Institution,Real Estate,Medium,CH,0,0,0,0,0,0,Medium,4,4,
594,"Foster, Thompson and Brown",NGO,Energy/Oil,High,CN,0,0,0,0,1,0,High,6,7,330
595,Morton-Moore,Financial Institution,Financial Services,Medium,DE,0,0,0,0,1,0,Medium,4,4,
596,Palmer Ltd,Corporate,Tech,Low,AF,0,0,0,0,0,0.5,Low,2,2,
597,Brown LLC,Corporate,Retail,Low,AU,0,0,0,0,0,1,Medium,4,4,
598,Kaiser LLC,Corporate,Real Estate,Medium,KP,0,0,1,1,0,0.5,High,6,7,331
599,Roberts-Lee,Corporate,Defense/Arms,High,FR,0,0,0,0,1,0,High,6,7,332
600,"Greer, Stone and Garcia",Individual,Import/Export,Medium,UK,0,0,0,0,0,0,Medium,4,4,
601,Johnson-Morris,NGO,Defense/Arms,High,CH,0,0,0,0,1,1,High,6,7,333
602,Johnson-Brady,Financial Institution,Retail,Low,SY,0,0,0,1,0,0,Low,2,2,
603,"Klein, Brown and Myers",NGO,Consulting,Low,LB,0,0,0,0,0,0,Low,2,2,
604,"Parker, Johnson and Welch",Corporate,Consulting,Low,CA,0,0,0,0,0,0,Low,2,2,
605,"Howard, Morgan and Stafford",Financial Institution,Import/Export,Medium,CA,0,0,0,0,0,0,Medium,4,4,
606,"Griffin, Davis and Davis",Financial Institution,NGO/Charity,High,CH,1,0,0,0,0,0,High,6,7,334
607,"Jordan, Flores and Ross",Individual,Defense/Arms,High,SY,0,0,0,1,1,0,High,6,7,335
608,Reed-Jensen,NGO,NGO/Charity,High,JP,0,0,0,0,0,0,High,6,7,336
609,"Hendrix, Thomas and Fitzpatrick",Financial Institution,Retail,Low,CN,0,0,0,0,0,0,Low,2,2,
610,"Goodman, Barnett and Taylor",NGO,Consulting,Low,SD,1,0,0,1,0,0,High,6,7,337
611,"Ruiz, Schneider and Floyd",Corporate,Retail,Low,KP,0,0,1,1,0,0,High,6,7,338
612,Adams-Howard,NGO,Financial Services,Medium,NL,0,0,0,0,1,0,Medium,4,4,
613,Clark-Mendoza,Financial Institution,Financial Services,Medium,AE,0,0,0,0,1,0,Medium,4,4,
614,Hernandez-Hughes,Individual,Import/Export,Medium,FR,0,0,0,0,0,0,Medium,4,4,
615,"Kelly, Fox and Powers",Individual,Import/Export,Medium,AE,0,0,0,0,0,0,Medium,4,4,
616,"Edwards, Smith and Lewis",Individual,Retail,Low,NL,0,0,0,0,0,0,Low,2,2,
617,Harris Ltd,NGO,NGO/Charity,High,US,0,0,0,0,0,0,High,6,7,339
618,Alvarez-Hill,Corporate,Energy/Oil,High,NL,0,0,0,0,1,0,High,6,7,340
619,Johnson Inc,Financial Institution,Import/Export,Medium,KP,0,0,1,1,0,0,High,6,7,341
620,Hubbard and Sons,NGO,Energy/Oil,High,LB,0,0,0,0,1,0.5,High,6,7,342
621,"Marshall, Harris and Dunn",Corporate,NGO/Charity,High,SD,0,0,0,1,0,0.5,High,6,7,343
622,Campbell-Wu,Financial Institution,Energy/Oil,High,US,0,0,0,0,1,0,High,6,7,344
623,Ramos Inc,Corporate,Defense/Arms,High,KP,0,0,1,1,1,0,High,6,7,345
624,Thomas and Sons,Corporate,Energy/Oil,High,CH,0,0,0,0,1,0,High,6,7,346
625,Cook Group,Corporate,Real Estate,Medium,RU,0,0,0,1,0,0,Medium,4,4,
626,Smith-Santos,Individual,Energy/Oil,High,SD,0,0,0,1,1,0,High,6,7,347
627,Baker and Sons,Corporate,Consulting,Low,NL,0,0,0,0,0,0,Low,2,2,
628,Jackson-Cunningham,NGO,Tech,Low,US,0,0,0,0,0,0,Low,2,2,
629,Harris-Gray,Financial Institution,Real Estate,Medium,AE,0,0,0,0,0,0,Medium,4,4,
630,Thomas Ltd,Individual,Tech,Low,CH,0,0,0,0,0,0,Low,2,2,
631,"Schmitt, Jones and Mathews",Individual,Real Estate,Medium,AF,0,0,0,0,0,0,Medium,4,4,
632,Bailey-Myers,NGO,Real Estate,Medium,VE,0,0,0,1,0,0,Medium,4,4,
633,"Humphrey, Cohen and Carter",Financial Institution,Defense/Arms,High,NL,0,0,0,0,1,0,High,6,7,348
634,"Reed, Butler and Burns",Financial Institution,Crypto Exchange,High,LB,1,0,0,0,0,0,High,6,7,349
635,Fritz-Myers,NGO,Tech,Low,SD,0,0,0,1,0,0,Low,2,2,
636,Peterson-Moore,Financial Institution,Defense/Arms,High,RU,0,0,0,1,1,0,High,6,7,350
637,Ingram Ltd,Corporate,Consulting,Low,US,0,0,0,0,0,0.5,Low,2,2,
638,"Pace, Wagner and Bowman",Corporate,Energy/Oil,High,LB,0,0,0,0,1,0,High,6,7,351
639,"Craig, Livingston and Pena",NGO,Financial Services,Medium,LB,0,0,0,0,1,0,Medium,4,4,
640,Bradford Inc,NGO,Import/Export,Medium,NL,0,0,0,0,0,0,Medium,4,4,
641,Yang Inc,Financial Institution,Retail,Low,AU,0,0,0,0,0,0,Low,2,2,
642,Klein and Sons,Corporate,Real Estate,Medium,RU,0,0,0,1,0,0.5,Medium,4,4,
643,"Burgess, Wallace and Griffin",NGO,Crypto Exchange,High,FR,0,0,0,0,0,0,High,6,7,352
644,Kramer LLC,NGO,Defense/Arms,High,CA,0,0,0,0,1,0,High,6,7,353
645,"Jones, Vega and Williams",NGO,Defense/Arms,High,CH,0,0,0,0,1,0,High,6,7,354
646,Avila-Brock,Corporate,Retail,Low,KP,0,0,1,1,0,0,High,6,7,355
647,Fitzgerald-Garner,Corporate,Casino/Gambling,High,RU,0,0,0,1,0,0,High,6,7,356
648,Martin-Barrett,Financial Institution,NGO/Charity,High,AE,0,0,0,0,0,0,High,6,7,357
649,Hicks and Sons,Individual,Crypto Exchange,High,DE,0,0,0,0,0,0,High,6,7,358
650,"Scott, Peterson and Maxwell",Financial Institution,NGO/Charity,High,SD,0,0,0,1,0,0,High,6,7,359
651,Warner-Gonzalez,Corporate,Consulting,Low,SY,0,0,0,1,0,0,Low,2,2,
652,Lawrence-Garcia,Individual,NGO/Charity,High,IR,0,0,1,1,0,0,High,6,7,360
653,Jarvis LLC,NGO,NGO/Charity,High,NL,0,0,0,0,0,0,High,6,7,361
654,"Mckay, Wheeler and Ellis",Corporate,Import/Export,Medium,CA,1,0,0,0,0,0,High,6,7,362
655,Mccoy Group,Corporate,Crypto Exchange,High,AU,0,0,0,0,0,0.5,High,6,7,363
656,"Mcbride, Solomon and Lane",Corporate,Energy/Oil,High,AU,0,0,0,0,1,0.5,High,6,7,364
657,Osborn-Webb,Corporate,NGO/Charity,High,CN,0,0,0,0,0,0,High,6,7,365
658,Mendoza-Parrish,NGO,Import/Export,Medium,IR,0,0,1,1,0,0,High,6,7,366
659,"Logan, Gregory and Decker",Financial Institution,Real Estate,Medium,SG,0,0,0,0,0,0,Medium,4,4,
660,White Inc,Financial Institution,Tech,Low,CN,0,0,0,0,0,0,Low,2,2,
661,"Norton, Austin and Gardner",Corporate,Retail,Low,CH,0,1,0,0,0,0,High,6,7,367
662,"Smith, Rivera and Nguyen",Financial Institution,Financial Services,Medium,AU,0,0,0,0,1,0,Medium,4,4,
663,Graham-Shea,Corporate,Casino/Gambling,High,SD,0,0,0,1,0,0,High,6,7,368
664,Daniels and Sons,Corporate,Consulting,Low,CH,0,0,0,0,0,0.5,Low,2,2,
665,"Lopez, Bell and Spears",Financial Institution,Energy/Oil,High,LB,1,1,0,0,1,0,High,6,7,369
666,Williams Inc,NGO,Defense/Arms,High,SY,0,0,0,1,1,0,High,6,7,370
667,Miller-Barber,Individual,Defense/Arms,High,US,0,0,0,0,1,0,High,6,7,371
668,"Landry, Gomez and Moreno",Financial Institution,Import/Export,Medium,IR,0,0,1,1,0,0,High,6,7,372
669,Mendez-Baker,NGO,Defense/Arms,High,SG,0,0,0,0,1,0,High,6,7,373
670,Calhoun-Mitchell,Individual,Energy/Oil,High,CN,0,0,0,0,1,0,High,6,7,374
671,"Rodriguez, Coleman and Mckee",Financial Institution,Real Estate,Medium,VE,0,0,0,1,0,0,Medium,4,4,
672,Martinez and Sons,Financial Institution,Tech,Low,FR,0,0,0,0,0,0,Low,2,2,
673,Bell-Turner,NGO,Casino/Gambling,High,US,0,0,0,0,0,0.5,High,6,7,375
674,Sparks-Gray,Corporate,Casino/Gambling,High,CH,0,0,0,0,0,0,High,6,7,376
675,Lester-Peterson,Financial Institution,Crypto Exchange,High,AE,0,0,0,0,0,0,High,6,7,377
676,"White, Santos and Arroyo",Individual,NGO/Charity,High,IR,0,0,1,1,0,0,High,6,7,378
677,Hayes and Sons,Individual,Energy/Oil,High,AF,0,0,0,0,1,0,High,6,7,379
678,Robinson Inc,Corporate,Consulting,Low,CH,0,0,0,0,0,0,Low,2,2,
679,Cunningham-Johnson,NGO,Crypto Exchange,High,VE,0,0,0,1,0,0,High,6,7,380
680,"Garrett, Esparza and Reed",Individual,Retail,Low,NL,0,0,0,0,0,0,Low,2,2,
681,Baker-Parsons,Individual,Energy/Oil,High,NL,0,0,0,0,1,0,High,6,7,381
682,"Frazier, Johnson and Moreno",Corporate,Real Estate,Medium,AF,0,0,0,0,0,0,Medium,4,4,
683,Phillips Group,NGO,Retail,Low,VE,0,0,0,1,0,1,Medium,4,4,
684,"Gray, Castaneda and Park",Corporate,NGO/Charity,High,RU,0,0,0,1,0,0,High,6,7,382
685,Reynolds-Moss,Financial Institution,Tech,Low,SD,0,0,0,1,0,0,Low,2,2,
686,"Glover, Walker and Arellano",NGO,Real Estate,Medium,NL,0,0,0,0,0,0,Medium,4,4,
687,Boyd PLC,Individual,Tech,Low,NL,0,0,0,0,0,0,Low,2,2,
688,"Price, Kennedy and Cox",Individual,Financial Services,Medium,DE,0,0,0,0,1,0,Medium,4,4,
689,Cain-Miller,Financial Institution,Energy/Oil,High,VE,0,0,0,1,1,0,High,6,7,383
690,Griffin and Sons,NGO,Consulting,Low,UK,0,0,0,0,0,0,Low,2,2,
691,"Hernandez, Sheppard and Savage",NGO,Consulting,Low,IR,0,0,1,1,0,0,High,6,7,384
692,Mendoza and Sons,Individual,Defense/Arms,High,CN,0,0,0,0,1,0,High,6,7,385
693,Dean LLC,Financial Institution,Energy/Oil,High,IR,0,0,1,1,1,0,High,6,7,386
694,"Davenport, Williams and Smith",NGO,Financial Services,Medium,NL,0,0,0,0,1,0,Medium,4,4,
695,Richardson and Sons,Corporate,Tech,Low,LB,0,0,0,0,0,0,Low,2,2,
696,Jones PLC,Corporate,Real Estate,Medium,SD,0,0,0,1,0,0,Medium,4,4,
697,"Gonzalez, Hampton and Aguilar",Individual,Defense/Arms,High,SG,0,0,0,0,1,0,High,6,7,387
698,"Hess, Jenkins and Anderson",Financial Institution,Defense/Arms,High,SD,0,0,0,1,1,0,High,6,7,388
699,Dawson-Young,Corporate,NGO/Charity,High,LB,0,0,0,0,0,0,High,6,7,389
700,Nelson Group,Financial Institution,Retail,Low,US,0,0,0,0,0,0,Low,2,2,
701,"Mcmillan, Snyder and Myers",NGO,Real Estate,Medium,CH,0,0,0,0,0,0.5,Medium,4,4,
702,"Martin, Taylor and Martin",NGO,NGO/Charity,High,IN,0,0,0,0,0,0.5,High,6,7,390
703,Harrison-Anthony,NGO,Defense/Arms,High,SD,0,0,0,1,1,0.5,High,6,7,391
704,Miller-Smith,Financial Institution,Retail,Low,LB,0,0,0,0,0,0,Low,2,2,
705,"Perez, Perez and Whitehead",Individual,Financial Services,Medium,AF,0,0,0,0,1,0,Medium,4,4,
706,Dillon Inc,Corporate,Import/Export,Medium,UK,0,0,0,0,0,0,Medium,4,4,
707,Johnson-Diaz,NGO,NGO/Charity,High,SY,0,0,0,1,0,0,High,6,7,392
708,Powell-Clark,Corporate,Energy/Oil,High,CN,0,0,0,0,1,1,High,6,7,393
709,Roth PLC,Financial Institution,Energy/Oil,High,VE,1,0,0,1,1,0,High,6,7,394
710,Walter and Sons,Financial Institution,Casino/Gambling,High,AF,0,0,0,0,0,0,High,6,7,395
711,Allen Group,NGO,Financial Services,Medium,AU,1,0,0,0,1,1,High,6,7,396
712,Fuentes Ltd,Individual,Financial Services,Medium,AE,0,0,0,0,1,0,Medium,4,4,
713,Baker-Bryant,NGO,Energy/Oil,High,IR,0,0,1,1,1,0,High,6,7,397
714,Gallegos and Sons,NGO,Import/Export,Medium,FR,0,1,0,0,0,0,High,6,7,398
715,Guzman Inc,Corporate,Real Estate,Medium,FR,0,0,0,0,0,0.5,Medium,4,4,
716,Torres-Hernandez,NGO,Defense/Arms,High,IR,0,0,1,1,1,0,High,6,7,399
717,Jones-Atkinson,NGO,Casino/Gambling,High,LB,0,0,0,0,0,0.5,High,6,7,400
718,Martin-Moore,Financial Institution,Consulting,Low,FR,0,0,0,0,0,0,Low,2,2,
719,"Fuller, Pearson and Burns",NGO,Import/Export,Medium,CN,0,0,0,0,0,0.5,Medium,4,4,
720,Reid-Alvarez,Financial Institution,Import/Export,Medium,CN,0,0,0,0,0,0,Medium,4,4,
721,Russell Ltd,Corporate,NGO/Charity,High,IN,0,0,0,0,0,0,High,6,7,401
722,Sutton LLC,NGO,NGO/Charity,High,JP,0,0,0,0,0,0,High,6,7,402
723,Reynolds Inc,Financial Institution,Real Estate,Medium,CN,0,0,0,0,0,0,Medium,4,4,
724,Powell Inc,Corporate,Defense/Arms,High,FR,0,0,0,0,1,1,High,6,7,403
725,Sanchez Ltd,NGO,Defense/Arms,High,US,0,0,0,0,1,0.5,High,6,7,404
726,Williams-Davis,Financial Institution,Import/Export,Medium,LB,0,0,0,0,0,0,Medium,4,4,
727,Anderson-Rivera,NGO,Casino/Gambling,High,SD,0,0,0,1,0,0,High,6,7,405
728,Fernandez-Bush,NGO,Retail,Low,IN,0,0,0,0,0,0,Low,2,2,
729,"Morris, Sims and Edwards",Individual,Crypto Exchange,High,SG,0,0,0,0,0,0,High,6,7,406
730,Myers and Sons,NGO,Financial Services,Medium,UK,0,0,0,0,1,1,Medium,4,4,
731,Davis Inc,Financial Institution,Consulting,Low,SY,1,1,0,1,0,0,High,6,7,407
732,Wright-Vance,Corporate,Tech,Low,FR,0,0,0,0,0,0,Low,2,2,
733,Henderson-Eaton,Individual,Consulting,Low,KP,0,0,1,1,0,0,High,6,7,408
734,"Farley, Foley and Dodson",Financial Institution,Financial Services,Medium,UK,1,0,0,0,1,0,High,6,7,409
735,"Porter, Allen and Hartman",Individual,Import/Export,Medium,AF,0,0,0,0,0,0,Medium,4,4,
736,Williams-Diaz,Corporate,NGO/Charity,High,NL,0,0,0,0,0,0.5,High,6,7,410
737,French PLC,Individual,Retail,Low,SD,0,0,0,1,0,0,Low,2,2,
738,"Travis, Turner and Henderson",Individual,Import/Export,Medium,CN,0,0,0,0,0,0,Medium,4,4,
739,Reed-Knight,Individual,Consulting,Low,AE,0,0,0,0,0,0,Low,2,2,
740,Mcbride Group,Individual,Real Estate,Medium,SG,0,0,0,0,0,0,Medium,4,4,
741,"Jensen, Bell and Fischer",Corporate,Defense/Arms,High,SY,0,0,0,1,1,1,High,6,7,411
742,Dodson-Reynolds,NGO,Financial Services,Medium,CH,0,0,0,0,1,0,Medium,4,4,
743,Alexander-Mckenzie,Individual,Crypto Exchange,High,RU,0,0,0,1,0,0,High,6,7,412
744,"Keller, Rosario and Moore",Financial Institution,Financial Services,Medium,CA,0,0,0,0,1,0,Medium,4,4,
745,"Munoz, Anderson and Rios",NGO,Retail,Low,UK,0,0,0,0,0,0,Low,2,2,
746,Martin-Phillips,Financial Institution,Casino/Gambling,High,CH,0,0,0,0,0,0,High,6,7,413
747,"Hartman, Nelson and Burns",Individual,Financial Services,Medium,AF,0,0,0,0,1,0,Medium,4,4,
748,"Herrera, Reynolds and Stuart",Corporate,Real Estate,Medium,AU,1,0,0,0,0,0,High,6,7,414
749,Miller-Shaffer,Financial Institution,Energy/Oil,High,NL,0,0,0,0,1,0,High,6,7,415
750,Day and Sons,NGO,Casino/Gambling,High,FR,0,0,0,0,0,0.5,High,6,7,416
751,Choi-Short,Corporate,Import/Export,Medium,RU,0,1,0,1,0,1,High,6,7,417
752,Foster Ltd,Corporate,Casino/Gambling,High,RU,0,0,0,1,0,0,High,6,7,418
753,Smith and Sons,Individual,Real Estate,Medium,JP,0,0,0,0,0,0,Medium,4,4,
754,Watts and Sons,NGO,Real Estate,Medium,KP,0,0,1,1,0,0,High,6,7,419
755,"Ferguson, Edwards and Smith",Individual,Tech,Low,CN,0,0,0,0,0,0,Low,2,2,
756,Cook-Malone,Individual,Casino/Gambling,High,AE,0,0,0,0,0,0,High,6,7,420
757,Walter-Leonard,Corporate,Energy/Oil,High,JP,1,0,0,0,1,0,High,6,7,421
758,Small PLC,NGO,Casino/Gambling,High,IN,0,0,0,0,0,1,High,6,7,422
759,Murphy LLC,Corporate,Casino/Gambling,High,NL,0,0,0,0,0,0,High,6,7,423
760,"Myers, Guzman and Barrett",Corporate,Defense/Arms,High,AE,0,0,0,0,1,0,High,6,7,424
761,Collier-Wright,NGO,Consulting,Low,US,0,0,0,0,0,0.5,Low,2,2,
762,Roberts LLC,Individual,Retail,Low,CA,0,0,0,0,0,0,Low,2,2,
763,"Rogers, Wilson and Gutierrez",NGO,NGO/Charity,High,LB,0,0,0,0,0,0,High,6,7,425
764,"Bishop, Anderson and Gibbs",NGO,Crypto Exchange,High,SY,0,0,0,1,0,0,High,6,7,426
765,Moyer Ltd,Corporate,NGO/Charity,High,AU,0,0,0,0,0,0,High,6,7,427
766,Mathews PLC,Financial Institution,Energy/Oil,High,IN,0,0,0,0,1,0,High,6,7,428
767,Harris-Dixon,Individual,NGO/Charity,High,FR,0,0,0,0,0,0,High,6,7,429
768,Thomas-Martin,Individual,Tech,Low,CH,0,1,0,0,0,0,High,6,7,430
769,Thornton LLC,Financial Institution,Energy/Oil,High,AU,0,0,0,0,1,0,High,6,7,431
770,Barrett-Hernandez,Individual,Crypto Exchange,High,US,0,0,0,0,0,0,High,6,7,432
771,Moore-Roach,Corporate,Tech,Low,KP,0,0,1,1,0,0,High,6,7,433
772,Clark-Brown,Financial Institution,Casino/Gambling,High,SY,0,0,0,1,0,0,High,6,7,434
773,Reyes-Bennett,Individual,NGO/Charity,High,AF,0,0,0,0,0,0,High,6,7,435
774,Todd Group,Financial Institution,Financial Services,Medium,US,0,0,0,0,1,0,Medium,4,4,
775,"Kelly, Garcia and Thompson",Corporate,Import/Export,Medium,AU,0,0,0,0,0,0,Medium,4,4,
776,"Young, George and Erickson",Financial Institution,Consulting,Low,CN,0,0,0,0,0,0,Low,2,2,
777,Moody-Petersen,Individual,Consulting,Low,DE,0,0,0,0,0,0,Low,2,2,
778,"Flynn, Bowman and Stewart",Individual,Consulting,Low,FR,0,0,0,0,0,0,Low,2,2,
779,"Alvarado, Taylor and Black",Individual,Defense/Arms,High,FR,0,0,0,0,1,0,High,6,7,436
780,Huerta-Black,NGO,Real Estate,Medium,CN,0,0,0,0,0,0,Medium,4,4,
781,Norris Ltd,Individual,Crypto Exchange,High,RU,0,0,0,1,0,0,High,6,7,437
782,"Holmes, Peters and Fischer",NGO,NGO/Charity,High,AF,0,0,0,0,0,0,High,6,7,438
783,Ford LLC,Individual,Financial Services,Medium,IN,0,0,0,0,1,0,Medium,4,4,
784,"Pruitt, Johnson and Miranda",Financial Institution,NGO/Charity,High,FR,0,0,0,0,0,0,High,6,7,439
785,Robinson Inc,Financial Institution,Import/Export,Medium,NL,0,0,0,0,0,0,Medium,4,4,
786,Walker and Sons,Financial Institution,Import/Export,Medium,SY,0,0,0,1,0,0,Medium,4,4,
787,Nguyen PLC,NGO,Energy/Oil,High,CA,0,0,0,0,1,0,High,6,7,440
788,Gibson Group,Corporate,Crypto Exchange,High,AE,0,0,0,0,0,0,High,6,7,441
789,"Curtis, Vargas and Taylor",NGO,Defense/Arms,High,US,0,0,0,0,1,0,High,6,7,442
790,"Martinez, Miller and Bridges",Corporate,Energy/Oil,High,SD,0,0,0,1,1,1,High,6,7,443
791,"Khan, Rogers and Bell",NGO,Retail,Low,AE,0,0,0,0,0,0,Low,2,2,
792,"Carroll, Keller and Cardenas",Financial Institution,Financial Services,Medium,NL,0,0,0,0,1,0,Medium,4,4,
793,"Hunt, Chung and Stone",Corporate,Casino/Gambling,High,SD,0,0,0,1,0,0,High,6,7,444
794,"Kirk, Lin and Mcfarland",Financial Institution,Energy/Oil,High,FR,0,0,0,0,1,0,High,6,7,445
795,"Anderson, Alexander and Clark",Individual,NGO/Charity,High,VE,0,0,0,1,0,0,High,6,7,446
796,Hernandez and Sons,Individual,Retail,Low,US,0,0,0,0,0,0,Low,2,2,
797,Tucker Group,NGO,Consulting,Low,SD,0,0,0,1,0,0,Low,2,2,
798,Brown-Baker,NGO,NGO/Charity,High,JP,0,0,0,0,0,0,High,6,7,447
799,Jackson Inc,NGO,Financial Services,Medium,AU,0,0,0,0,1,0.5,Medium,4,4,
800,"Banks, Henry and Mckinney",NGO,Import/Export,Medium,CN,0,0,0,0,0,0,Medium,4,4,
801,Evans-Kerr,Financial Institution,Crypto Exchange,High,JP,0,0,0,0,0,0,High,6,7,448
802,"Thomas, Henry and Miller",Individual,Casino/Gambling,High,FR,0,0,0,0,0,0,High,6,7,449
803,Dean-Potter,Financial Institution,Retail,Low,LB,0,0,0,0,0,0,Low,2,2,
804,"Atkins, Bass and Greene",Corporate,NGO/Charity,High,SD,0,0,0,1,0,0.5,High,6,7,450
805,Gentry and Sons,Corporate,Consulting,Low,VE,0,0,0,1,0,0,Low,2,2,
806,"Hayden, Martin and Jordan",Individual,Crypto Exchange,High,AF,0,0,0,0,0,0,High,6,7,451
807,"King, Rivera and Harrison",Individual,Defense/Arms,High,CN,0,0,0,0,1,0,High,6,7,452
808,"Huffman, Hudson and Evans",NGO,Import/Export,Medium,SY,0,0,0,1,0,0,Medium,4,4,
809,Perry-Murphy,NGO,Energy/Oil,High,AU,0,0,0,0,1,0.5,High,6,7,453
810,"Clark, Taylor and Green",Individual,Energy/Oil,High,DE,1,0,0,0,1,0,High,6,7,454
811,"Frye, Strong and Edwards",Individual,Casino/Gambling,High,SD,0,0,0,1,0,0,High,6,7,455
812,Norton PLC,Corporate,Retail,Low,JP,0,0,0,0,0,1,Medium,4,4,
813,"Rogers, Moore and Daniels",NGO,Crypto Exchange,High,AE,0,0,0,0,0,0,High,6,7,456
814,Foster LLC,Individual,Financial Services,Medium,SG,0,0,0,0,1,0,Medium,4,4,
815,Scott Group,Corporate,Casino/Gambling,High,VE,0,0,0,1,0,1,High,6,7,457
816,Carey Group,Corporate,Energy/Oil,High,JP,0,0,0,0,1,0,High,6,7,458
817,"Barton, Ortiz and Johnson",Financial Institution,Consulting,Low,VE,0,0,0,1,0,0,Low,2,2,
818,"Mcdonald, Chang and Wilson",Financial Institution,Crypto Exchange,High,IR,0,0,1,1,0,0,High,6,7,459
